headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.subject.0topic|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8geographic|metadata.mods.subject.8topic|metadata.mods.subject.9geographic|metadata.mods.subject.9topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2019-11-19T04:01:56Z|webster_1107|webster|image|dct|0012_002333_000319_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1107|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1107/datastream/TN/view|preview|creator|text|Herbert M. Webster|#106: Stream in Greenbrier|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Waterfalls|    |Greenbrier Cove|Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Stream in Greenbrier|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1043|webster|image|dct|0012_002333_000224_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1043|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1043/datastream/TN/view|preview|creator|text|Herbert M. Webster|#22: Br-r. Three Forks. Charlie Gibson and Tom Brightwell|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Three Forks|    |Charles Gibson|    |Tom Brightwell|Three Forks|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Br-r. Three Forks. Charlie Gibson and Tom Brightwell|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1435|webster|image|dct|0012_002333_000677_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1435|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1435/datastream/TN/view|preview|creator|text|Herbert M. Webster|#413: On Grandfather Mtn. - looking toward Mt. Mitchell|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 May 6|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Grandfather Mountain|    |Mount Mitchell|Grandfather Mountain|    |Mount Mitchell|    |    |    |    |    |    |    |    |    |    |    |    |    |    |On Grandfather Mtn. - looking toward Mt. Mitchell|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1214|webster|image|dct|0012_002333_000440_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1214|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1214/datastream/TN/view|preview|creator|text|Herbert M. Webster|#210: Spence Field|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Grassy balds|    |Appalachian Trail|    |Spence Field|Spence Field|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Spence Field|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1446|webster|image|dct|0012_002333_000690_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1446|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1446/datastream/TN/view|preview|creator|text|Herbert M. Webster|#423: The Turrentines (Jack & Father). Tom Brightwell at Double Springs Gap. Rare picture - now a wilderness. Spring in Tenn. to left; N.C. to right|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1935 December 15|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Appalachian Trail|    |Double Spring Gap|    |Jack Turrentine|    |Tom Brightwell|Double Spring Gap|    |    |    |    |    |    |    |    |    |    |    |    |The Turrentines (Jack & Father). Tom Brightwell at Double Springs Gap. Rare picture - now a wilderness. Spring in Tenn. to left; N.C. to right|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1116|webster|image|dct|0012_002333_000328_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1116|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1116/datastream/TN/view|preview|creator|text|Herbert M. Webster|#114: Guyot & Old Black from Mt. Sterling|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 September 8|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Fire towers|    |Mount Guyot|    |Old Black|    |Mount Sterling|Mount Guyot|    |Old Black|    |Mount Sterling|    |    |    |    |    |    |    |    |Guyot & Old Black from Mt. Sterling|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1349|webster|image|dct|0012_002333_000585_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1349|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1349/datastream/TN/view|preview|creator|text|Herbert M. Webster|#329: Rough waterfall. Bald River|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Bald River Falls|    |Waterfalls|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Rough waterfall. Bald River|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1141|webster|image|dct|0012_002333_000355_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1141|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1141/datastream/TN/view|preview|creator|text|Herbert M. Webster|#138: Bald River Falls. Made on trip to Haw Knob|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 July 14|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Waterfalls|    |Bald River Falls|    |Haw Knob|Bald River Falls|    |Haw Knob|    |    |    |    |    |    |    |    |    |    |    |    |Bald River Falls. Made on trip to Haw Knob|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1002|webster|image|dct|0012_002333_000204_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1002|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1002/datastream/TN/view|preview|creator|text|Herbert M. Webster|#2: Charlie [Gibson] at Three Forks|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Three Forks|    |Charles Gibson|Three Forks|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Charlie [Gibson] at Three Forks|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1380|webster|image|dct|0012_002333_000616_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1380|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1380/datastream/TN/view|preview|creator|text|Herbert M. Webster|#362: Early work trip. Prof. Duncan Supt. Jean Wooster left foreground. Guy Frizzell & Tom Duncan on roof|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Structures|    |Cabins|    |Smoky Mountains Hiking Club Cabin|    |Greenbrier Cove|    |Jean Wooster|    |Tom Duncan|    |Guy Frizzell|Greenbrier Cove|    |    |    |    |    |    |Early work trip. Prof. Duncan Supt. Jean Wooster left foreground. Guy Frizzell & Tom Duncan on roof|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1322|webster|image|dct|0012_002333_000557_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1322|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1322/datastream/TN/view|preview|creator|text|Herbert M. Webster|#302: Looking west from Alum Cave trail to Leconte|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1936 December 20|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Alum Cave Trail|    |Mount Le Conte|Mount Le Conte|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Looking west from Alum Cave trail to Leconte|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1476|webster|image|dct|0012_002333_000730_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1476|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1476/datastream/TN/view|preview|creator|text|Herbert M. Webster|#450: Looking over brink of Ramsey Cascades to Leconte|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Waterfalls|    |Ramsey Cascades|    |Mount Le Conte|Ramsey Cascades|    |Mount Le Conte|    |    |    |    |    |    |    |    |    |    |    |    |Looking over brink of Ramsey Cascades to Leconte|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
